Running GRASP algorithm...
Seconds: 1, Iteration: 10, Iteration per second: 10.000000, Best solution: 2593992 found at 1s
Seconds: 2, Iteration: 20, Iteration per second: 10.000000, Best solution: 2601195 found at 1s
Seconds: 2, Iteration: 30, Iteration per second: 15.000000, Best solution: 2608961 found at 2s
Seconds: 2, Iteration: 40, Iteration per second: 20.000000, Best solution: 2618358 found at 2s
Seconds: 3, Iteration: 50, Iteration per second: 16.666667, Best solution: 2620922 found at 3s
Seconds: 3, Iteration: 60, Iteration per second: 20.000000, Best solution: 2622611 found at 3s
Seconds: 4, Iteration: 70, Iteration per second: 17.500000, Best solution: 2623752 found at 3s
Seconds: 4, Iteration: 80, Iteration per second: 20.000000, Best solution: 2624680 found at 4s
Seconds: 4, Iteration: 90, Iteration per second: 22.500000, Best solution: 2624680 found at 4s
Seconds: 4, Iteration: 100, Iteration per second: 25.000000, Best solution: 2624680 found at 4s
Seconds: 4, Iteration: 110, Iteration per second: 27.500000, Best solution: 2625794 found at 4s
Seconds: 5, Iteration: 120, Iteration per second: 24.000000, Best solution: 2627364 found at 5s
Seconds: 5, Iteration: 130, Iteration per second: 26.000000, Best solution: 2629668 found at 5s
Seconds: 5, Iteration: 140, Iteration per second: 28.000000, Best solution: 2631188 found at 5s
Seconds: 5, Iteration: 150, Iteration per second: 30.000000, Best solution: 2639492 found at 5s
Seconds: 5, Iteration: 160, Iteration per second: 32.000000, Best solution: 2641030 found at 5s
Seconds: 6, Iteration: 170, Iteration per second: 28.333333, Best solution: 2641661 found at 6s
Seconds: 6, Iteration: 180, Iteration per second: 30.000000, Best solution: 2641661 found at 6s
Seconds: 6, Iteration: 190, Iteration per second: 31.666667, Best solution: 2641661 found at 6s
Seconds: 6, Iteration: 200, Iteration per second: 33.333333, Best solution: 2641661 found at 6s
Seconds: 6, Iteration: 210, Iteration per second: 35.000000, Best solution: 2641661 found at 6s
Seconds: 6, Iteration: 220, Iteration per second: 36.666667, Best solution: 2642058 found at 6s
Seconds: 7, Iteration: 230, Iteration per second: 32.857143, Best solution: 2643245 found at 7s
Seconds: 7, Iteration: 240, Iteration per second: 34.285714, Best solution: 2644248 found at 7s
Seconds: 7, Iteration: 250, Iteration per second: 35.714286, Best solution: 2644413 found at 7s
Seconds: 7, Iteration: 260, Iteration per second: 37.142857, Best solution: 2645107 found at 7s
Seconds: 8, Iteration: 270, Iteration per second: 33.750000, Best solution: 2646478 found at 7s
Seconds: 8, Iteration: 280, Iteration per second: 35.000000, Best solution: 2647603 found at 8s
Seconds: 8, Iteration: 290, Iteration per second: 36.250000, Best solution: 2647679 found at 8s
Seconds: 8, Iteration: 300, Iteration per second: 37.500000, Best solution: 2648050 found at 8s
Seconds: 8, Iteration: 310, Iteration per second: 38.750000, Best solution: 2648089 found at 8s
Seconds: 8, Iteration: 320, Iteration per second: 40.000000, Best solution: 2648089 found at 8s
Seconds: 9, Iteration: 330, Iteration per second: 36.666667, Best solution: 2648089 found at 8s
Seconds: 9, Iteration: 340, Iteration per second: 37.777778, Best solution: 2650409 found at 9s
Seconds: 9, Iteration: 350, Iteration per second: 38.888889, Best solution: 2650542 found at 9s
Seconds: 9, Iteration: 360, Iteration per second: 40.000000, Best solution: 2650542 found at 9s
Seconds: 9, Iteration: 370, Iteration per second: 41.111111, Best solution: 2650623 found at 9s
Seconds: 10, Iteration: 380, Iteration per second: 38.000000, Best solution: 2650626 found at 10s
Seconds: 10, Iteration: 390, Iteration per second: 39.000000, Best solution: 2650626 found at 10s
Seconds: 10, Iteration: 400, Iteration per second: 40.000000, Best solution: 2650668 found at 10s
Seconds: 10, Iteration: 410, Iteration per second: 41.000000, Best solution: 2650668 found at 10s
Seconds: 10, Iteration: 420, Iteration per second: 42.000000, Best solution: 2650731 found at 10s
Seconds: 10, Iteration: 430, Iteration per second: 43.000000, Best solution: 2650920 found at 10s
Seconds: 11, Iteration: 440, Iteration per second: 40.000000, Best solution: 2651047 found at 10s
Seconds: 11, Iteration: 450, Iteration per second: 40.909091, Best solution: 2651047 found at 10s
Seconds: 11, Iteration: 460, Iteration per second: 41.818182, Best solution: 2651075 found at 11s
Seconds: 11, Iteration: 470, Iteration per second: 42.727273, Best solution: 2651085 found at 11s
Seconds: 11, Iteration: 480, Iteration per second: 43.636364, Best solution: 2651202 found at 11s
